home,away,kickoff,region,bookmaker,outcome,odds
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,us,Bovada,Draw,3.7
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,us,BetRivers,Brighton and Hove Albion,2.05
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,us,BetRivers,Tottenham Hotspur,3.25
Brighton and Hove Albion,Tottenham Hotspur,2025-09-20T14:00:00Z,us,BetRivers,Draw,3.8
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,MyBookie.ag,Burnley,3.38
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,MyBookie.ag,Nottingham Forest,2.06
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,MyBookie.ag,Draw,3.36
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,FanDuel,Burnley,3.5
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,FanDuel,Nottingham Forest,2.1
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,FanDuel,Draw,3.4
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,DraftKings,Burnley,3.35
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,DraftKings,Nottingham Forest,2.1
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,DraftKings,Draw,3.35
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,Bovada,Burnley,3.4
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,Bovada,Nottingham Forest,2.14
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,Bovada,Draw,3.45
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,BetRivers,Burnley,3.65
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,BetRivers,Nottingham Forest,2.0
Burnley,Nottingham Forest,2025-09-20T14:00:00Z,us,BetRivers,Draw,3.5
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,FanDuel,Crystal Palace,2.45
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,FanDuel,West Ham United,2.85
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,FanDuel,Draw,3.3
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,MyBookie.ag,Crystal Palace,2.25
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,MyBookie.ag,West Ham United,2.86
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,MyBookie.ag,Draw,3.48
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,DraftKings,Crystal Palace,2.45
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,DraftKings,West Ham United,2.8
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,DraftKings,Draw,3.35
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,Bovada,Crystal Palace,2.47
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,Bovada,West Ham United,2.85
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,Bovada,Draw,3.35
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,BetRivers,Crystal Palace,2.45
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,BetRivers,West Ham United,2.8
West Ham United,Crystal Palace,2025-09-20T14:00:00Z,us,BetRivers,Draw,3.4
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,MyBookie.ag,Leeds United,2.68
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,MyBookie.ag,Wolverhampton Wanderers,2.45
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,MyBookie.ag,Draw,3.35
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,FanDuel,Leeds United,2.95
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,FanDuel,Wolverhampton Wanderers,2.4
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,FanDuel,Draw,3.2
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,DraftKings,Leeds United,2.9
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,DraftKings,Wolverhampton Wanderers,2.4
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,DraftKings,Draw,3.2
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,Bovada,Leeds United,3.0
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,Bovada,Wolverhampton Wanderers,2.43
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,Bovada,Draw,3.2
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,BetRivers,Leeds United,2.95
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,BetRivers,Wolverhampton Wanderers,2.38
Wolverhampton Wanderers,Leeds United,2025-09-20T14:00:00Z,us,BetRivers,Draw,3.35
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,FanDuel,Chelsea,2.55
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,FanDuel,Manchester United,2.65
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,FanDuel,Draw,3.4
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,MyBookie.ag,Chelsea,2.41
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,MyBookie.ag,Manchester United,2.52
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,MyBookie.ag,Draw,3.72
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,DraftKings,Chelsea,2.4
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,DraftKings,Manchester United,2.7
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,DraftKings,Draw,3.45
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,Bovada,Chelsea,2.47
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,Bovada,Manchester United,2.72
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,Bovada,Draw,3.6
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,BetRivers,Chelsea,2.4
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,BetRivers,Manchester United,2.65
Manchester United,Chelsea,2025-09-20T16:30:00Z,us,BetRivers,Draw,3.75
Fulham,Brentford,2025-09-20T19:00:00Z,us,MyBookie.ag,Brentford,3.44
Fulham,Brentford,2025-09-20T19:00:00Z,us,MyBookie.ag,Fulham,2.0
Fulham,Brentford,2025-09-20T19:00:00Z,us,MyBookie.ag,Draw,3.46
Fulham,Brentford,2025-09-20T19:00:00Z,us,FanDuel,Brentford,3.6
Fulham,Brentford,2025-09-20T19:00:00Z,us,FanDuel,Fulham,2.0
Fulham,Brentford,2025-09-20T19:00:00Z,us,FanDuel,Draw,3.5
Fulham,Brentford,2025-09-20T19:00:00Z,us,DraftKings,Brentford,3.4
Fulham,Brentford,2025-09-20T19:00:00Z,us,DraftKings,Fulham,2.05
Fulham,Brentford,2025-09-20T19:00:00Z,us,DraftKings,Draw,3.45
Fulham,Brentford,2025-09-20T19:00:00Z,us,Bovada,Brentford,3.6
Fulham,Brentford,2025-09-20T19:00:00Z,us,Bovada,Fulham,2.03
Fulham,Brentford,2025-09-20T19:00:00Z,us,Bovada,Draw,3.5
Fulham,Brentford,2025-09-20T19:00:00Z,us,BetRivers,Brentford,3.35
Fulham,Brentford,2025-09-20T19:00:00Z,us,BetRivers,Fulham,2.04
Fulham,Brentford,2025-09-20T19:00:00Z,us,BetRivers,Draw,3.7
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,MyBookie.ag,Aston Villa,1.88
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,MyBookie.ag,Sunderland,3.75
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,MyBookie.ag,Draw,3.5
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,FanDuel,Aston Villa,1.91
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,FanDuel,Sunderland,4.1
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,FanDuel,Draw,3.5
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,DraftKings,Aston Villa,1.87
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,DraftKings,Sunderland,3.85
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,DraftKings,Draw,3.5
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,Bovada,Aston Villa,1.92
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,Bovada,Sunderland,3.95
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,Bovada,Draw,3.55
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,BetRivers,Aston Villa,1.88
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,BetRivers,Sunderland,3.95
Sunderland,Aston Villa,2025-09-21T13:00:00Z,us,BetRivers,Draw,3.6
Bournemouth,Newcastle United,2025-09-21T13:00:00Z,us,MyBookie.ag,Bournemouth,2.54
Bournemouth,Newcastle United,2025-09-21T13:00:00Z,us,MyBookie.ag,Newcastle United,2.52
Bournemouth,Newcastle United,2025-09-21T13:00:00Z,us,MyBookie.ag,Draw,3.44
Bournemouth,Newcastle United,2025-09-21T13:00:00Z,us,FanDuel,Bournemouth,2.6
Bournemouth,Newcastle United,2025-09-21T13:00:00Z,us,FanDuel,Newcastle United,2.6
Bournemouth,Newcastle United,2025-09-21T13:00:00Z,us,FanDuel,Draw,3.5
Bournemouth,Newcastle United,2025-09-21T13:00:00Z,us,Bovada,Bournemouth,2.55
Bournemouth,Newcastle United,2025-09-21T13:00:00Z,us,Bovada,Newcastle United,2.66
Bournemouth,Newcastle United,2025-09-21T13:00:00Z,us,Bovada,Draw,3.5
Bournemouth,Newcastle United,2025-09-21T13:00:00Z,us,BetRivers,Bournemouth,2.6
Bournemouth,Newcastle United,2025-09-21T13:00:00Z,us,BetRivers,Newcastle United,2.55
Bournemouth,Newcastle United,2025-09-21T13:00:00Z,us,BetRivers,Draw,3.6
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,FanDuel,Arsenal,2.0
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,FanDuel,Manchester City,3.7
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,FanDuel,Draw,3.6
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,MyBookie.ag,Arsenal,1.96
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,MyBookie.ag,Manchester City,3.48
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,MyBookie.ag,Draw,3.55
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,DraftKings,Arsenal,2.0
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,DraftKings,Manchester City,3.5
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,DraftKings,Draw,3.6
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,Bovada,Arsenal,1.94
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,Bovada,Manchester City,3.7
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,Bovada,Draw,3.7
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,BetRivers,Arsenal,2.07
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,BetRivers,Manchester City,3.4
Arsenal,Manchester City,2025-09-21T15:30:00Z,us,BetRivers,Draw,3.55
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Paddy Power,Arsenal,1.33
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Paddy Power,Nottingham Forest,8.5
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Paddy Power,Draw,5.0
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Smarkets,Arsenal,1.4
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Smarkets,Nottingham Forest,9.4
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Smarkets,Draw,5.4
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Smarkets,Arsenal,1.41
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Smarkets,Nottingham Forest,9.6
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Smarkets,Draw,5.6
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Bet Victor,Arsenal,1.33
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Bet Victor,Nottingham Forest,8.5
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Bet Victor,Draw,4.8
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Betway,Arsenal,1.38
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Betway,Nottingham Forest,8.0
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Betway,Draw,4.75
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,888sport,Arsenal,1.36
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,888sport,Nottingham Forest,8.0
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,888sport,Draw,4.8
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,William Hill,Arsenal,1.36
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,William Hill,Nottingham Forest,8.0
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,William Hill,Draw,4.8
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,BoyleSports,Arsenal,1.36
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,BoyleSports,Nottingham Forest,8.0
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,BoyleSports,Draw,4.75
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Betfair,Arsenal,1.4
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Betfair,Nottingham Forest,9.4
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Betfair,Draw,5.5
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Betfair,Arsenal,1.41
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Betfair,Nottingham Forest,9.6
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Betfair,Draw,5.6
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,LeoVegas,Arsenal,1.36
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,LeoVegas,Nottingham Forest,8.5
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,LeoVegas,Draw,5.4
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Virgin Bet,Arsenal,1.27
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Virgin Bet,Nottingham Forest,8.0
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Virgin Bet,Draw,5.0
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Unibet,Arsenal,1.35
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Unibet,Nottingham Forest,8.5
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Unibet,Draw,5.3
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Casumo,Arsenal,1.34
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Casumo,Nottingham Forest,8.5
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Casumo,Draw,5.25
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,LiveScore Bet,Arsenal,1.27
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,LiveScore Bet,Nottingham Forest,8.0
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,LiveScore Bet,Draw,5.0
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Grosvenor,Arsenal,1.34
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Grosvenor,Nottingham Forest,8.5
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Grosvenor,Draw,5.25
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Betfair Sportsbook,Arsenal,1.33
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Betfair Sportsbook,Nottingham Forest,8.0
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Betfair Sportsbook,Draw,4.2
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Coral,Arsenal,1.4
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Coral,Nottingham Forest,8.0
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Coral,Draw,4.8
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Ladbrokes,Arsenal,1.4
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Ladbrokes,Nottingham Forest,7.5
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Ladbrokes,Draw,4.8
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Sky Bet,Arsenal,1.33
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Sky Bet,Nottingham Forest,8.0
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Sky Bet,Draw,4.8
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Matchbook,Arsenal,1.4
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Matchbook,Nottingham Forest,9.4
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Matchbook,Draw,5.5
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Matchbook,Arsenal,1.41
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Matchbook,Nottingham Forest,9.8
Arsenal,Nottingham Forest,2025-09-13T11:30:00Z,uk,Matchbook,Draw,5.6
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Paddy Power,Aston Villa,2.88
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Paddy Power,Everton,2.45
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Paddy Power,Draw,3.2
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Smarkets,Aston Villa,3.05
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Smarkets,Everton,2.56
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Smarkets,Draw,3.4
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Smarkets,Aston Villa,3.15
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Smarkets,Everton,2.6
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Smarkets,Draw,3.45
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Bet Victor,Aston Villa,2.8
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Bet Victor,Everton,2.4
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Bet Victor,Draw,3.25
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Betway,Aston Villa,2.8
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Betway,Everton,2.5
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Betway,Draw,3.25
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,888sport,Aston Villa,2.9
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,888sport,Everton,2.45
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,888sport,Draw,3.2
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,William Hill,Aston Villa,2.9
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,William Hill,Everton,2.45
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,William Hill,Draw,3.2
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,BoyleSports,Aston Villa,2.75
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,BoyleSports,Everton,2.5
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,BoyleSports,Draw,3.25
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Betfair,Aston Villa,3.1
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Betfair,Everton,2.58
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Betfair,Draw,3.4
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Betfair,Aston Villa,3.15
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Betfair,Everton,2.6
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Betfair,Draw,3.45
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Virgin Bet,Aston Villa,2.8
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Virgin Bet,Everton,2.25
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Virgin Bet,Draw,3.1
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,LeoVegas,Aston Villa,3.0
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,LeoVegas,Everton,2.43
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,LeoVegas,Draw,3.35
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Unibet,Aston Villa,3.0
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Unibet,Everton,2.4
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Unibet,Draw,3.3
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Casumo,Aston Villa,2.95
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Casumo,Everton,2.4
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Casumo,Draw,3.3
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,LiveScore Bet,Aston Villa,2.8
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,LiveScore Bet,Everton,2.25
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,LiveScore Bet,Draw,3.1
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Grosvenor,Aston Villa,2.95
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Grosvenor,Everton,2.38
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Grosvenor,Draw,3.3
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Betfair Sportsbook,Aston Villa,2.7
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Betfair Sportsbook,Everton,2.4
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Betfair Sportsbook,Draw,2.88
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Coral,Aston Villa,2.87
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Coral,Everton,2.5
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Coral,Draw,3.25
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Ladbrokes,Aston Villa,2.87
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Ladbrokes,Everton,2.45
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Ladbrokes,Draw,3.25
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Sky Bet,Aston Villa,2.88
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Sky Bet,Everton,2.45
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Sky Bet,Draw,3.2
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Matchbook,Aston Villa,3.1
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Matchbook,Everton,2.58
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Matchbook,Draw,3.4
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Matchbook,Aston Villa,3.15
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Matchbook,Everton,2.62
Everton,Aston Villa,2025-09-13T14:00:00Z,uk,Matchbook,Draw,3.45
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Paddy Power,Bournemouth,2.4
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Paddy Power,Brighton and Hove Albion,2.8
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Paddy Power,Draw,3.4
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Smarkets,Bournemouth,2.5
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Smarkets,Brighton and Hove Albion,2.94
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Smarkets,Draw,3.6
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Smarkets,Bournemouth,2.56
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Smarkets,Brighton and Hove Albion,3.0
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Smarkets,Draw,3.7
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Bet Victor,Bournemouth,2.38
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Bet Victor,Brighton and Hove Albion,2.7
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Bet Victor,Draw,3.5
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,888sport,Bournemouth,2.4
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,888sport,Brighton and Hove Albion,2.8
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,888sport,Draw,3.4
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,William Hill,Bournemouth,2.4
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,William Hill,Brighton and Hove Albion,2.8
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,William Hill,Draw,3.4
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Betway,Bournemouth,2.4
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Betway,Brighton and Hove Albion,2.75
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Betway,Draw,3.5
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,BoyleSports,Bournemouth,2.38
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,BoyleSports,Brighton and Hove Albion,2.8
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,BoyleSports,Draw,3.4
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Betfair,Bournemouth,2.52
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Betfair,Brighton and Hove Albion,2.96
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Betfair,Draw,3.65
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Betfair,Bournemouth,2.56
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Betfair,Brighton and Hove Albion,3.0
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Betfair,Draw,3.7
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,LeoVegas,Bournemouth,2.5
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,LeoVegas,Brighton and Hove Albion,2.75
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,LeoVegas,Draw,3.6
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Virgin Bet,Bournemouth,2.35
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Virgin Bet,Brighton and Hove Albion,2.6
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Virgin Bet,Draw,3.4
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Unibet,Bournemouth,2.48
Bournemouth,Brighton and Hove Albion,2025-09-13T14:00:00Z,uk,Unibet,Brighton and Hove Albion,2.75
